environment,split,source_stem,image,mask
office,train,000199,dataset/drivable/images/train/office_000199.png,dataset/drivable/masks/train/office_000199.png
office,train,000456,dataset/drivable/images/train/office_000456.png,dataset/drivable/masks/train/office_000456.png
office,train,000194,dataset/drivable/images/train/office_000194.png,dataset/drivable/masks/train/office_000194.png
office,train,000486,dataset/drivable/images/train/office_000486.png,dataset/drivable/masks/train/office_000486.png
office,train,000553,dataset/drivable/images/train/office_000553.png,dataset/drivable/masks/train/office_000553.png
office,train,000205,dataset/drivable/images/train/office_000205.png,dataset/drivable/masks/train/office_000205.png
office,train,000359,dataset/drivable/images/train/office_000359.png,dataset/drivable/masks/train/office_000359.png
office,train,000246,dataset/drivable/images/train/office_000246.png,dataset/drivable/masks/train/office_000246.png
office,train,000360,dataset/drivable/images/train/office_000360.png,dataset/drivable/masks/train/office_000360.png
office,train,000351,dataset/drivable/images/train/office_000351.png,dataset/drivable/masks/train/office_000351.png
office,train,000085,dataset/drivable/images/train/office_000085.png,dataset/drivable/masks/train/office_000085.png
office,train,000538,dataset/drivable/images/train/office_000538.png,dataset/drivable/masks/train/office_000538.png
office,train,000047,dataset/drivable/images/train/office_000047.png,dataset/drivable/masks/train/office_000047.png
office,train,000007,dataset/drivable/images/train/office_000007.png,dataset/drivable/masks/train/office_000007.png
office,train,000358,dataset/drivable/images/train/office_000358.png,dataset/drivable/masks/train/office_000358.png
office,train,000598,dataset/drivable/images/train/office_000598.png,dataset/drivable/masks/train/office_000598.png
office,train,000338,dataset/drivable/images/train/office_000338.png,dataset/drivable/masks/train/office_000338.png
office,train,000406,dataset/drivable/images/train/office_000406.png,dataset/drivable/masks/train/office_000406.png
office,train,000226,dataset/drivable/images/train/office_000226.png,dataset/drivable/masks/train/office_000226.png
office,train,000038,dataset/drivable/images/train/office_000038.png,dataset/drivable/masks/train/office_000038.png
office,train,000333,dataset/drivable/images/train/office_000333.png,dataset/drivable/masks/train/office_000333.png
office,train,000236,dataset/drivable/images/train/office_000236.png,dataset/drivable/masks/train/office_000236.png
office,train,000372,dataset/drivable/images/train/office_000372.png,dataset/drivable/masks/train/office_000372.png
office,train,000093,dataset/drivable/images/train/office_000093.png,dataset/drivable/masks/train/office_000093.png
office,train,000568,dataset/drivable/images/train/office_000568.png,dataset/drivable/masks/train/office_000568.png
office,train,000551,dataset/drivable/images/train/office_000551.png,dataset/drivable/masks/train/office_000551.png
office,train,000229,dataset/drivable/images/train/office_000229.png,dataset/drivable/masks/train/office_000229.png
office,train,000467,dataset/drivable/images/train/office_000467.png,dataset/drivable/masks/train/office_000467.png
office,train,000350,dataset/drivable/images/train/office_000350.png,dataset/drivable/masks/train/office_000350.png
office,train,000098,dataset/drivable/images/train/office_000098.png,dataset/drivable/masks/train/office_000098.png
office,train,000557,dataset/drivable/images/train/office_000557.png,dataset/drivable/masks/train/office_000557.png
office,train,000055,dataset/drivable/images/train/office_000055.png,dataset/drivable/masks/train/office_000055.png
office,train,000509,dataset/drivable/images/train/office_000509.png,dataset/drivable/masks/train/office_000509.png
office,train,000206,dataset/drivable/images/train/office_000206.png,dataset/drivable/masks/train/office_000206.png
office,train,000031,dataset/drivable/images/train/office_000031.png,dataset/drivable/masks/train/office_000031.png
office,train,000050,dataset/drivable/images/train/office_000050.png,dataset/drivable/masks/train/office_000050.png
office,train,000330,dataset/drivable/images/train/office_000330.png,dataset/drivable/masks/train/office_000330.png
office,train,000334,dataset/drivable/images/train/office_000334.png,dataset/drivable/masks/train/office_000334.png
office,train,000583,dataset/drivable/images/train/office_000583.png,dataset/drivable/masks/train/office_000583.png
office,train,000478,dataset/drivable/images/train/office_000478.png,dataset/drivable/masks/train/office_000478.png
office,train,000210,dataset/drivable/images/train/office_000210.png,dataset/drivable/masks/train/office_000210.png
office,train,000401,dataset/drivable/images/train/office_000401.png,dataset/drivable/masks/train/office_000401.png
office,train,000181,dataset/drivable/images/train/office_000181.png,dataset/drivable/masks/train/office_000181.png
office,train,000569,dataset/drivable/images/train/office_000569.png,dataset/drivable/masks/train/office_000569.png
office,train,000408,dataset/drivable/images/train/office_000408.png,dataset/drivable/masks/train/office_000408.png
office,train,000049,dataset/drivable/images/train/office_000049.png,dataset/drivable/masks/train/office_000049.png
office,train,000048,dataset/drivable/images/train/office_000048.png,dataset/drivable/masks/train/office_000048.png
office,train,000097,dataset/drivable/images/train/office_000097.png,dataset/drivable/masks/train/office_000097.png
office,train,000208,dataset/drivable/images/train/office_000208.png,dataset/drivable/masks/train/office_000208.png
office,train,000354,dataset/drivable/images/train/office_000354.png,dataset/drivable/masks/train/office_000354.png
office,train,000124,dataset/drivable/images/train/office_000124.png,dataset/drivable/masks/train/office_000124.png
office,train,000242,dataset/drivable/images/train/office_000242.png,dataset/drivable/masks/train/office_000242.png
office,train,000295,dataset/drivable/images/train/office_000295.png,dataset/drivable/masks/train/office_000295.png
office,train,000292,dataset/drivable/images/train/office_000292.png,dataset/drivable/masks/train/office_000292.png
office,train,000520,dataset/drivable/images/train/office_000520.png,dataset/drivable/masks/train/office_000520.png
office,train,000399,dataset/drivable/images/train/office_000399.png,dataset/drivable/masks/train/office_000399.png
office,train,000109,dataset/drivable/images/train/office_000109.png,dataset/drivable/masks/train/office_000109.png
office,train,000415,dataset/drivable/images/train/office_000415.png,dataset/drivable/masks/train/office_000415.png
office,train,000342,dataset/drivable/images/train/office_000342.png,dataset/drivable/masks/train/office_000342.png
office,train,000516,dataset/drivable/images/train/office_000516.png,dataset/drivable/masks/train/office_000516.png
office,train,000121,dataset/drivable/images/train/office_000121.png,dataset/drivable/masks/train/office_000121.png
office,train,000263,dataset/drivable/images/train/office_000263.png,dataset/drivable/masks/train/office_000263.png
office,train,000397,dataset/drivable/images/train/office_000397.png,dataset/drivable/masks/train/office_000397.png
office,train,000169,dataset/drivable/images/train/office_000169.png,dataset/drivable/masks/train/office_000169.png
office,train,000016,dataset/drivable/images/train/office_000016.png,dataset/drivable/masks/train/office_000016.png
office,train,000034,dataset/drivable/images/train/office_000034.png,dataset/drivable/masks/train/office_000034.png
office,train,000377,dataset/drivable/images/train/office_000377.png,dataset/drivable/masks/train/office_000377.png
office,train,000588,dataset/drivable/images/train/office_000588.png,dataset/drivable/masks/train/office_000588.png
office,train,000523,dataset/drivable/images/train/office_000523.png,dataset/drivable/masks/train/office_000523.png
office,train,000362,dataset/drivable/images/train/office_000362.png,dataset/drivable/masks/train/office_000362.png
office,train,000036,dataset/drivable/images/train/office_000036.png,dataset/drivable/masks/train/office_000036.png
office,train,000003,dataset/drivable/images/train/office_000003.png,dataset/drivable/masks/train/office_000003.png
office,train,000498,dataset/drivable/images/train/office_000498.png,dataset/drivable/masks/train/office_000498.png
office,train,000539,dataset/drivable/images/train/office_000539.png,dataset/drivable/masks/train/office_000539.png
office,train,000117,dataset/drivable/images/train/office_000117.png,dataset/drivable/masks/train/office_000117.png
office,train,000475,dataset/drivable/images/train/office_000475.png,dataset/drivable/masks/train/office_000475.png
office,train,000301,dataset/drivable/images/train/office_000301.png,dataset/drivable/masks/train/office_000301.png
office,train,000010,dataset/drivable/images/train/office_000010.png,dataset/drivable/masks/train/office_000010.png
office,train,000173,dataset/drivable/images/train/office_000173.png,dataset/drivable/masks/train/office_000173.png
office,train,000482,dataset/drivable/images/train/office_000482.png,dataset/drivable/masks/train/office_000482.png
office,train,000115,dataset/drivable/images/train/office_000115.png,dataset/drivable/masks/train/office_000115.png
office,train,000510,dataset/drivable/images/train/office_000510.png,dataset/drivable/masks/train/office_000510.png
office,train,000061,dataset/drivable/images/train/office_000061.png,dataset/drivable/masks/train/office_000061.png
office,train,000231,dataset/drivable/images/train/office_000231.png,dataset/drivable/masks/train/office_000231.png
office,train,000264,dataset/drivable/images/train/office_000264.png,dataset/drivable/masks/train/office_000264.png
